relative_path,extension,size_bytes,modified_time,relevance,classification_reason,header_or_first_line
thick/data/processed/fe_sweep/metadata.json,.json,2471,1784565873.138388,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep/qc.json,.json,1452,1784565874.397508,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep/summary.csv,.csv,3304,1784565870.7281485,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,cornea_thickness_mm,indent_mm,mesh_size_mm,probe_force_n,force_ratio_to_0p8,force_correction_to_0p8,outer_area_mm2,outer_area_ratio_to_0p8,mean_outer_pressure_kpa,pmax_kpa,inner_max_downward_mm,inner_effect_area_mm2,inner_area_1deg_mm2,inner_area_2deg_mm2,inner_area_3deg_mm2,ae_over_ac_1deg,ae_over_ac_2deg,ae_over_ac_3deg,max_penetration_mm,cornea_peak_kpa,eyelid_peak_kpa,elapsed_seconds,git_commit"
thick/data/processed/fe_sweep_indent_0p26/contact_endpoint_scan.csv,.csv,3215,1784802661.4769852,primary,thickness FE data or associated metadata,"eyelid_thickness_mm,indent_mm,probe_force_n,contact_area_mm2,contact_fill_fraction,outer_surface_area_mm2,outer_equivalent_diameter_mm,outer_breakpoint_method,pmax_kpa,max_penetration_mm"
thick/data/processed/fe_sweep_indent_0p26/excluded_endpoint_exploration/exclusion.json,.json,633,1784611363.0665288,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep_indent_0p26/excluded_endpoint_exploration/eyelid_1p60mm_metrics.csv,.csv,300,1784611202.6362834,primary,thickness FE data or associated metadata,"0.18168914924569E-01, -0.79782390477985E+02,  0.14116973770850E-04,  0.41071264573253E-05,  0.10903189666667E+08,  0.27040371302670E-04,  0.72400000000000E+03,  0.14992356395142E+05,  0.54581838121189E+06, -0.31000000000000E-03, -0.31000000000000E-03,  0.20000000000000E+01,  0.20000000000000E+01,"
thick/data/processed/fe_sweep_indent_0p26/excluded_endpoint_exploration/eyelid_1p60mm_solve_excerpt.txt,.txt,177769,1784611203.1092007,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep_indent_0p26/excluded_endpoint_exploration/eyelid_1p60mm_thickness_geometry.csv,.csv,127,1784611203.440922,primary,thickness FE data or associated metadata,"2.03400572725698e-07,4.81613762947450e-06,0.00000000000000e+00,3.73828760928915e-07,5.75703288030581e-07,4.08600000000000e+03,"
thick/data/processed/fe_sweep_indent_0p26/excluded_endpoint_exploration/eyelid_1p60mm_thickness_geometry.json,.json,776,1784611203.7494242,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep_indent_0p26/excluded_endpoint_exploration/run_manifest.csv,.csv,3244,1784611204.003914,primary,thickness FE data or associated metadata,"case,profile,offset_mm,indent_mm,eyelid_thickness_mm,cornea_thickness_mm,mesh_size_mm,status,failure_reason,attempt_count,selected_attempt,np_used,returncode,started_at_utc,ended_at_utc,elapsed_seconds,timeout_seconds,ansys_error_count,views_count,artifact_pruned_files,artifact_pruned_bytes,artifact_prune_error,probe_fx_n,probe_fy_n,contact_area_m2,contact_x_center_m,pmax_pa,max_penetration_m,n_outer,inner_max_downward_m,inner_effect_area_m2,inner_area_1deg_m2,inner_area_2deg_m2,inner_area_3deg_m2,inner_face_count,cornea_peak_pa,eyelid_peak_pa,probe_uy_m,probe_uy_max_m,commanded_push_m,preload_converged,indentation_converged,result_load_step,result_time,result_rst,attempt_dir,git_commit,git_dirty"
thick/data/processed/fe_sweep_indent_0p26/excluded_endpoint_exploration/run_metadata.json,.json,2841,1784611204.3093781,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep_indent_0p26/indent_comparison.csv,.csv,725,1784687986.07803,primary,thickness FE data or associated metadata,"eyelid_thickness_mm,ae_over_ac_2deg_indent_0p26,ae_over_ac_2deg_indent_0p80,difference_0p26_minus_0p80,ratio_0p26_to_0p80"
thick/data/processed/fe_sweep_indent_0p26/manifest.csv,.csv,11424,1784801022.6840653,primary,thickness FE data or associated metadata,"case,profile,offset_mm,indent_mm,eyelid_thickness_mm,cornea_thickness_mm,mesh_size_mm,iop_mmhg,eyelid_material_scale,cornea_material_scale,status,failure_reason,attempt_count,selected_attempt,np_used,returncode,started_at_utc,ended_at_utc,elapsed_seconds,timeout_seconds,ansys_error_count,views_count,artifact_pruned_files,artifact_pruned_bytes,artifact_prune_error,probe_fx_n,probe_fy_n,contact_area_m2,contact_x_center_m,pmax_pa,max_penetration_m,n_outer,inner_max_downward_m,inner_effect_area_m2,inner_area_1deg_m2,inner_area_2deg_m2,inner_area_3deg_m2,inner_face_count,inner_area_smooth_2deg_m2,inner_smooth_2deg_face_count,outer_local_max_downward_m,outer_surface_area_m2,outer_projected_area_m2,outer_break_radius_m,outer_break_method_code,outer_threshold_m,outer_area_sensitivity_fraction,outer_diameter_sensitivity_m,outer_face_count,inner_local_max_downward_m,inner_surface_area_m2,inner_projected_area_m2,inner_break_radius_m,inner_break_method_code,inner_threshold_m,inner_area_sensitivity_fraction,inner_diameter_sensitivity_m,cornea_peak_pa,eyelid_peak_pa,probe_uy_m,probe_uy_max_m,commanded_push_m,preload_converged,indentation_converged,result_load_step,result_time,result_rst,attempt_dir,git_commit,git_dirty,source_case,source_attempt_dir,source_result_rst,source_result_time,target_result_time,extraction_method"
thick/data/processed/fe_sweep_indent_0p26/metadata.json,.json,4865,1784801633.5748706,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep_indent_0p26/qc.json,.json,8263,1784803454.4579604,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep_indent_0p26/strain_007_manifest.csv,.csv,2454,1784612168.9481764,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,status,failure_reason,elapsed_seconds,returncode,ansys_error_count,image,source_case,source_attempt_dir,source_result_rst,source_result_time,target_result_time,git_commit"
thick/data/processed/fe_sweep_indent_0p26/strain_007_metadata.json,.json,1091,1784612170.3159828,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep_indent_0p26/strain_probe_007_manifest.csv,.csv,2453,1784612277.4851296,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,status,failure_reason,elapsed_seconds,returncode,ansys_error_count,image,source_case,source_attempt_dir,source_result_rst,source_result_time,target_result_time,git_commit"
thick/data/processed/fe_sweep_indent_0p26/strain_probe_007_metadata.json,.json,1113,1784612278.6534314,primary,thickness FE data or associated metadata,
thick/data/processed/fe_sweep_indent_0p26/summary.csv,.csv,9899,1784817293.1966825,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,cornea_thickness_mm,indent_mm,mesh_size_mm,iop_mmhg,eyelid_material_scale,cornea_material_scale,probe_force_n,force_ratio_to_0p8,force_correction_to_0p8,probe_area_mm2,initial_surface_probe_edge_sagitta_mm,invalidated_sphere_plane_radius_mm,invalidated_sphere_plane_area_mm2,invalidated_sphere_plane_fill_fraction,outer_contact_area_mm2,contact_fill_fraction,outer_area_mm2,outer_area_ratio_to_0p8,outer_surface_area_mm2,outer_projected_area_mm2,outer_equivalent_diameter_mm,outer_break_radius_mm,outer_breakpoint_method,outer_area_sensitivity_fraction,outer_diameter_sensitivity_mm,mean_outer_pressure_kpa,pmax_kpa,inner_max_downward_mm,inner_effect_area_mm2,inner_area_1deg_mm2,inner_area_2deg_mm2,inner_area_3deg_mm2,inner_area_smooth_2deg_mm2,inner_smooth_2deg_face_count,inner_surface_area_mm2,inner_projected_area_mm2,inner_equivalent_diameter_mm,inner_break_radius_mm,inner_breakpoint_method,inner_area_sensitivity_fraction,inner_diameter_sensitivity_mm,invalidated_sphere_plane_over_inner_projected,invalidated_sphere_plane_over_inner_surface,ae_over_ac_surface,ae_over_ac_projected,probe_over_ac_surface,probe_over_ac_projected,breakpoint_qc,ae_over_ac_1deg,ae_over_ac_2deg,ae_over_ac_3deg,ae_over_ac_smooth_2deg,max_penetration_mm,cornea_peak_kpa,eyelid_peak_kpa,elapsed_seconds,git_commit"
thick/data/processed/fe_sweep_indent_0p26/trend_analysis.json,.json,1160,1784817040.0391016,primary,thickness FE data or associated metadata,
thick/experiments/contact_rezeroed_0p26_0p28/contact_rezeroed_area_summary.csv,.csv,4754,1784888978.6611347,primary,thickness FE data or associated metadata,"effective_indent_mm,eyelid_thickness_mm,contact_zero_total_push_mm,preload_force_n,preload_contact_area_mm2,target_total_push_mm,old_fixed_gap_indent_mm,probe_force_n,outer_contact_area_mm2,outer_contact_coverage_fraction,outer_conservative_area_mm2,outer_conservative_coverage_fraction,inner_pressure_participation_area_mm2,hybrid_ae_over_ac,outer_pressure_effective_area_mm2,inner_pressure_effective_area_mm2,pressure_effective_ratio,status"
thick/experiments/contact_rezeroed_0p26_0p28/contact_zero.csv,.csv,1591,1784888915.0756118,primary,thickness FE data or associated metadata,"source_case,eyelid_thickness_mm,source_total_push_mm,force_baseline_n,preload_force_n,preload_contact_count,preload_contact_area_mm2,force_threshold_n,stable_points,contact_zero_total_push_mm,contact_zero_result_time,contact_zero_bracket_low_mm,contact_zero_bracket_high_mm,history_step_mm,fixed_gap_zero_mm,zero_shift_from_fixed_gap_mm"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p26/analysis/displacement_support/displacement_support_manifest.csv,.csv,4620,1784888932.0489483,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,outer_baseline_um,outer_noise_sigma_um,outer_threshold_um,outer_local_max_um,outer_support_area_mm2,outer_coverage_fraction,outer_selected_faces,outer_conservative_area_mm2,outer_conservative_coverage_fraction,outer_boundary_uncertainty_mm2,outer_strict_faces,outer_boundary_faces,inner_baseline_um,inner_noise_sigma_um,inner_threshold_um,inner_local_max_um,inner_support_area_mm2,inner_coverage_fraction,inner_selected_faces,inner_conservative_area_mm2,inner_conservative_coverage_fraction,inner_boundary_uncertainty_mm2,inner_strict_faces,inner_boundary_faces,inner_pressure_baseline_pa,inner_pressure_noise_pa,inner_pressure_threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,inner_pressure_selected_faces,image"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p26/analysis/inner_pressure_area/inner_pressure_area_candidate.csv,.csv,3080,1784888930.4980953,diagnostic,candidate/sensitivity post-processing only,"case,eyelid_thickness_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,baseline_pa,noise_pa,threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,outer_contact_area_mm2,outer_geometric_coverage_area_mm2,outer_conservative_area_mm2,outer_displacement_clipped_area_mm2,outer_boundary_uncertainty_area_mm2,outer_boundary_faces,ae_over_ac_contact_diagnostic,ae_over_ac_hybrid,incremental_force_n,centroid_x_mm,centroid_z_mm,selected_faces,status"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p26/analysis/inner_pressure_area/inner_pressure_area_sensitivity.csv,.csv,23804,1784888930.804845,diagnostic,candidate/sensitivity post-processing only,"case,eyelid_thickness_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,baseline_pa,noise_pa,threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,outer_contact_area_mm2,outer_geometric_coverage_area_mm2,outer_conservative_area_mm2,outer_displacement_clipped_area_mm2,outer_boundary_uncertainty_area_mm2,outer_boundary_faces,ae_over_ac_contact_diagnostic,ae_over_ac_hybrid,incremental_force_n,centroid_x_mm,centroid_z_mm,selected_faces,status"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p26/analysis/mechanical_area/mechanical_area_comparison.csv,.csv,3873,1784888919.7939525,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,outer_pressure_baseline_pa,outer_pressure_noise_pa,outer_pressure_threshold_pa,outer_pressure_support_area_mm2,outer_pressure_effective_area_mm2,outer_incremental_force_n,outer_selected_faces,inner_pressure_baseline_pa,inner_pressure_noise_pa,inner_pressure_threshold_pa,inner_pressure_support_area_mm2,inner_pressure_effective_area_mm2,inner_incremental_force_n,inner_selected_faces,outer_conservative_area_mm2,pressure_effective_ratio,pressure_support_ratio,current_hybrid_ratio,effective_ratio_change_percent,probe_area_mm2,status,image"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p26/run_manifest.csv,.csv,3838,1784888917.7490826,primary,thickness FE data or associated metadata,"case,profile,status,failure_reason,attempt_dir,source_case,eyelid_thickness_mm,cornea_thickness_mm,mesh_size_mm,iop_mmhg,eyelid_material_scale,cornea_material_scale,indent_mm,effective_indent_mm,contact_zero_total_push_mm,zero_shift_from_fixed_gap_mm,target_total_push_mm,old_fixed_gap_indent_mm,target_result_time,probe_fx_n,probe_fy_n,contact_area_m2,contact_x_center_m,pmax_pa,max_penetration_m,n_outer,cornea_peak_pa,eyelid_peak_pa,probe_uy_m,probe_uy_max_m,result_load_step,result_time"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p28/analysis/displacement_support/displacement_support_manifest.csv,.csv,4639,1784888947.6947055,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,outer_baseline_um,outer_noise_sigma_um,outer_threshold_um,outer_local_max_um,outer_support_area_mm2,outer_coverage_fraction,outer_selected_faces,outer_conservative_area_mm2,outer_conservative_coverage_fraction,outer_boundary_uncertainty_mm2,outer_strict_faces,outer_boundary_faces,inner_baseline_um,inner_noise_sigma_um,inner_threshold_um,inner_local_max_um,inner_support_area_mm2,inner_coverage_fraction,inner_selected_faces,inner_conservative_area_mm2,inner_conservative_coverage_fraction,inner_boundary_uncertainty_mm2,inner_strict_faces,inner_boundary_faces,inner_pressure_baseline_pa,inner_pressure_noise_pa,inner_pressure_threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,inner_pressure_selected_faces,image"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p28/analysis/inner_pressure_area/inner_pressure_area_candidate.csv,.csv,3085,1784888939.4426072,diagnostic,candidate/sensitivity post-processing only,"case,eyelid_thickness_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,baseline_pa,noise_pa,threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,outer_contact_area_mm2,outer_geometric_coverage_area_mm2,outer_conservative_area_mm2,outer_displacement_clipped_area_mm2,outer_boundary_uncertainty_area_mm2,outer_boundary_faces,ae_over_ac_contact_diagnostic,ae_over_ac_hybrid,incremental_force_n,centroid_x_mm,centroid_z_mm,selected_faces,status"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p28/analysis/inner_pressure_area/inner_pressure_area_sensitivity.csv,.csv,23771,1784888938.6550398,diagnostic,candidate/sensitivity post-processing only,"case,eyelid_thickness_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,baseline_pa,noise_pa,threshold_pa,inner_pressure_support_area_mm2,inner_pressure_participation_area_mm2,outer_contact_area_mm2,outer_geometric_coverage_area_mm2,outer_conservative_area_mm2,outer_displacement_clipped_area_mm2,outer_boundary_uncertainty_area_mm2,outer_boundary_faces,ae_over_ac_contact_diagnostic,ae_over_ac_hybrid,incremental_force_n,centroid_x_mm,centroid_z_mm,selected_faces,status"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p28/analysis/mechanical_area/mechanical_area_comparison.csv,.csv,3867,1784888946.716264,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,annulus_inner_probe_radius,annulus_outer_probe_radius,sigma_factor,outer_pressure_baseline_pa,outer_pressure_noise_pa,outer_pressure_threshold_pa,outer_pressure_support_area_mm2,outer_pressure_effective_area_mm2,outer_incremental_force_n,outer_selected_faces,inner_pressure_baseline_pa,inner_pressure_noise_pa,inner_pressure_threshold_pa,inner_pressure_support_area_mm2,inner_pressure_effective_area_mm2,inner_incremental_force_n,inner_selected_faces,outer_conservative_area_mm2,pressure_effective_ratio,pressure_support_ratio,current_hybrid_ratio,effective_ratio_change_percent,probe_area_mm2,status,image"
thick/experiments/contact_rezeroed_0p26_0p28/effective_0p28/run_manifest.csv,.csv,3887,1784888936.8837998,primary,thickness FE data or associated metadata,"case,profile,status,failure_reason,attempt_dir,source_case,eyelid_thickness_mm,cornea_thickness_mm,mesh_size_mm,iop_mmhg,eyelid_material_scale,cornea_material_scale,indent_mm,effective_indent_mm,contact_zero_total_push_mm,zero_shift_from_fixed_gap_mm,target_total_push_mm,old_fixed_gap_indent_mm,target_result_time,probe_fx_n,probe_fy_n,contact_area_m2,contact_x_center_m,pmax_pa,max_penetration_m,n_outer,cornea_peak_pa,eyelid_peak_pa,probe_uy_m,probe_uy_max_m,result_load_step,result_time"
thick/experiments/contact_rezeroed_0p26_0p28/history/eyelid_0p80mm_indent_0p28mm.csv,.csv,27531,1784888956.377542,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01, -0.52004875988975E-02,  0.00000000000000E+00,  0.00000000000000E+00,  0.32000000000000E+02,  0.80753723707971E-06,  0.11612406575521E+05"
thick/experiments/contact_rezeroed_0p26_0p28/history/eyelid_1p00mm_indent_0p28mm.csv,.csv,27531,1784888957.7782242,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01, -0.25759546791672E-02,  0.00000000000000E+00,  0.00000000000000E+00,  0.16000000000000E+02,  0.52276844364485E-06,  0.71210245768229E+04"
thick/experiments/contact_rezeroed_0p26_0p28/history/eyelid_1p20mm_indent_0p28mm.csv,.csv,27531,1784888959.0306416,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01, -0.70479500988567E-03,  0.00000000000000E+00,  0.00000000000000E+00,  0.80000000000000E+01,  0.33166420010389E-06,  0.22139245402018E+04"
thick/experiments/contact_rezeroed_0p26_0p28/history/eyelid_1p25mm_indent_0p28mm.csv,.csv,27531,1784888960.2317126,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01, -0.42041074501610E-03,  0.00000000000000E+00,  0.00000000000000E+00,  0.80000000000000E+01,  0.33508081287437E-06,  0.12786389160156E+04"
thick/experiments/contact_rezeroed_0p26_0p28/history/eyelid_1p40mm_indent_0p28mm.csv,.csv,27531,1784888961.5113554,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00"
thick/experiments/contact_rezeroed_0p26_0p28/history/eyelid_1p50mm_indent_0p28mm.csv,.csv,27531,1784888962.799781,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00"
thick/experiments/contact_rezeroed_0p26_0p28/history/eyelid_1p60mm_indent_0p28mm.csv,.csv,27531,1784888964.055953,primary,thickness FE data or associated metadata,"0.00000000000000E+00,  0.10000000000000E+01,  0.10000000000000E+01,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00"
thick/experiments/contact_rezeroed_0p26_0p28/metadata.json,.json,406,1784888916.444934,primary,thickness FE data or associated metadata,
thick/experiments/flat_region_angle_sweep/figures/flat_region_0p5deg/flat_region_0p5deg_manifest.csv,.csv,4002,1784880817.6664062,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_10deg/flat_region_10deg_manifest.csv,.csv,4024,1784880830.5445557,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_1deg/flat_region_1deg_manifest.csv,.csv,3978,1784880785.5578554,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_2deg/flat_region_2deg_manifest.csv,.csv,3984,1784880766.2009559,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_3deg/flat_region_3deg_manifest.csv,.csv,3980,1784880753.1667438,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_4deg/flat_region_4deg_manifest.csv,.csv,3978,1784880838.489262,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_5deg/flat_region_5deg_manifest.csv,.csv,3977,1784880801.19463,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_6deg/flat_region_6deg_manifest.csv,.csv,3977,1784880853.9837358,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_7deg/flat_region_7deg_manifest.csv,.csv,3980,1784880865.464283,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_8deg/flat_region_8deg_manifest.csv,.csv,3985,1784880902.3388467,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_9deg/flat_region_9deg_manifest.csv,.csv,3985,1784880911.8384173,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/flat_region_angle_sweep/figures/flat_region_angle_sweep.csv,.csv,42000,1784880823.4913132,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,angle_deg,outer_flat_area_mm2,outer_coverage_fraction,outer_selected_faces,inner_flat_area_mm2,inner_selected_faces,ae_over_ac,image,multiview_image"
thick/experiments/geometric_observable_5deg/geometry_zero_server_full9.csv,.csv,5341,1785335907.4159238,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,eyelid_material_scale,cornea_material_scale,initial_gap_mm,outer_ae_lower_mm2,outer_fill_fraction,outer_clipped_mm2,outer_strict_faces,outer_boundary_faces,inner_ac_5deg_mm2,inner_5deg_faces,approved_ae_over_ac,probe_force_n,preload_contact_count,preload_contact_area_mm2,preload_probe_force_mn,approach_contact_count,approach_contact_area_mm2,approach_probe_force_mn,preload_clearance_mm,approach_push_mm,commanded_push_mm,target_indent_mm,indent_from_zero_mm,zero_offset_error_um,preload_converged,approach_converged,indentation_converged,result_load_step,max_penetration_mm,geometry_zero_qc,source_root,attempt_dir,git_commit"
thick/experiments/geometric_observable_5deg/geometry_zero_server_full9_metadata.json,.json,586,1785335907.4159238,primary,thickness FE data or associated metadata,
thick/experiments/geometric_observable_5deg/iop_from_material_baseline/iop_from_kgeo_material_baseline_full9.csv,.csv,5425,1785335907.4159238,primary,thickness FE data or associated metadata,"case,eyelid_thickness_mm,indent_mm,actual_iop_mmhg,outer_ae_lower_mm2,inner_ac_5deg_mm2,approved_kgeo_5deg,probe_area_mm2,effective_k_for_full_probe_pressure,force_iop_n,force_zero_baseline_n,probe_pressure_iop_mmhg,probe_pressure_zero_baseline_mmhg,delta_force_n,delta_probe_pressure_mmhg,delta_ae_pressure_mmhg,calculated_iop_mmhg,signed_error_mmhg,absolute_error_mmhg,relative_error_percent,status,zero_manifest,zero_attempt_dir,zero_git_commit"
thick/experiments/geometric_observable_5deg/iop_from_material_baseline/metadata.json,.json,1162,1785335907.4159238,primary,thickness FE data or associated metadata,
thick/experiments/geometric_observable_5deg/iop_from_material_baseline_0p26/geometry_zero_0p26_primary_full9.csv,.csv,2973,1785335907.4159238,primary,thickness FE data or associated metadata,"eyelid_thickness_mm,geometric_indent_mm,actual_indent_0p26_mm,indent_0p26_minus_geometric_um,force_zero_0p26_n,force_20_0p26_n,delta_force_0p26_n,delta_probe_pressure_0p26_mmhg,ae_zero_0p26_mm2,ac5_zero_0p26_mm2,kgeo_zero_0p26,ae_20_0p26_mm2,ac5_20_0p26_mm2,kgeo_20_0p26,calculated_iop_0p26_mmhg,signed_error_0p26_mmhg,relative_error_0p26_percent"
thick/experiments/geometric_observable_5deg/iop_from_material_baseline_0p26/geometry_zero_0p26_vs_0p28_full9.csv,.csv,8894,1785335907.4159238,primary,thickness FE data or associated metadata,"eyelid_thickness_mm,geometric_indent_mm,actual_indent_0p26_mm,indent_0p26_minus_geometric_um,indent_0p26_over_geometric,force_zero_0p26_n,force_20_0p26_n,delta_force_0p26_n,delta_probe_pressure_0p26_mmhg,ae_zero_0p26_mm2,ac5_zero_0p26_mm2,kgeo_zero_0p26,ae_20_0p26_mm2,ac5_20_0p26_mm2,kgeo_20_0p26,kgeo_20_minus_zero_0p26,calculated_iop_0p26_mmhg,signed_error_0p26_mmhg,relative_error_0p26_percent,force_zero_0p28_n,force_20_0p28_n,delta_force_0p28_n,ae_20_0p28_mm2,ac5_20_0p28_mm2,kgeo_20_0p28,calculated_iop_0p28_mmhg,force_zero_change_0p26_vs_0p28_percent,force_20_change_0p26_vs_0p28_percent,delta_force_change_0p26_vs_0p28_percent,ae_20_change_0p26_vs_0p28_percent,ac5_20_change_0p26_vs_0p28_percent,kgeo_20_change_0p26_vs_0p28_percent,calculated_iop_change_0p26_vs_0p28_percent,state_zero_json,state_20_json"
thick/experiments/geometric_observable_5deg/iop_from_material_baseline_0p26/metadata.json,.json,1111,1785335907.4159238,primary,thickness FE data or associated metadata,
thick/experiments/iop_baseline_additivity_t1p25/geometry_and_iop_conversion_by_iop.csv,.csv,1229,1785335907.431718,primary,thickness FE data or associated metadata,"iop_mmhg,preload_apex_uy_um,approach_push_mm,probe_force_n,probe_pressure_mmhg,delta_force_from_zero_n,delta_probe_pressure_from_zero_mmhg,outer_ae_mm2,inner_ac_5deg_mm2,kgeo_5deg,calculated_iop_using_state_ac_mmhg,signed_error_mmhg,relative_error_percent,git_commit"
